MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,YearBuilt,RoofStyle,RoofMatl,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,Fence,MiscVal,SaleType,SaleCondition,SalePrice,MasVnr,SecondFloor,Baths,Porch,Pool
F,RL,0.34205659653163056,0.0,Lvl,Corner,CollgCr,Norm,1Fam,2Story,0.6666666666666666,0.9710144927536232,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.22707423580786026,1.0,1.0,0.2708836310960889,0.375,0.3333333333333333,0.6666666666666666,0.5,Typ,0.3333333333333333,TA,Attchd,Fin,0.31654676258992803,TA,TA,Y,0.0,0.0,New,Partial,Level2,0.0,1.0,0.4,False,0.0
E,RL,0.23978505879479395,1.0,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,0.3333333333333333,0.5942028985507246,Gable,CompShg,MetalSd,0.3333333333333333,PConc,TA,TA,No,0.293512164691204,1.0,1.0,0.2742636407532593,0.5,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.0,NoFireplace,Detchd,Unf,0.3942446043165468,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
A,RL,0.3030810565616386,1.0,Lvl,Inside,Somerst,Norm,1Fam,1Story,0.7777777777777778,0.9710144927536232,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Ex,TA,Av,0.5598877105427323,1.0,1.0,0.35272815065185903,0.25,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,RFn,0.6438848920863309,TA,TA,Y,0.0,0.0,New,Partial,Level2,1.0,0.0,0.2,True,0.0
H,RM,0.1744652639659444,1.0,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,0.5555555555555556,0.30434782608695654,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,No,0.2314410480349345,1.0,1.0,0.27764365041042977,0.375,0.3333333333333333,0.3333333333333333,0.5833333333333334,Typ,0.3333333333333333,Gd,NoGarage,NoGarage,0.0,NoGarage,NoGarage,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
A,RL,0.2362259674098887,1.0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,0.3333333333333333,0.8840579710144928,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,No,0.3087960074859638,1.0,1.0,0.15837759536455817,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,NoGarage,NoGarage,0.0,NoGarage,NoGarage,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,False,0.0
E,RM,0.16399734812798772,1.0,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,0.5555555555555556,0.5,Gable,CompShg,Wd Sdng,0.3333333333333333,BrkTil,TA,Gd,No,0.2292576419213974,1.0,1.0,0.2134234669241912,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.3333333333333333,Gd,Detchd,Unf,0.31654676258992803,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,False,0.0
A,RL,0.7135629296207125,1.0,Lvl,Inside,Mitchel,Norm,1Fam,1Story,0.4444444444444444,0.6376811594202898,Hip,CompShg,HdBoard,0.3333333333333333,Slab,NoBasement,NoBasement,NoBasement,0.0,0.5,1.0,0.34693384838242397,0.375,0.3333333333333333,0.3333333333333333,0.5833333333333334,Min,0.3333333333333333,TA,Attchd,Unf,0.24172661870503598,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,0.0,0.0,False,0.0
B,RL,0.3253777172964863,1.0,Lvl,Corner,Edwards,Norm,1Fam,1Story,0.4444444444444444,0.34782608695652173,Gable,CompShg,Wd Sdng,0.3333333333333333,BrkTil,TA,TA,No,0.14285714285714285,0.25,0.0,0.12095605987445679,0.25,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Basment,Unf,0.2633093525179856,Fa,TA,Y,0.0,0.025806451612903226,COD,Abnorml,Level1,0.0,0.0,0.0,True,0.0
F,RL,0.31267664607976553,0.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.5555555555555556,0.927536231884058,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,No,0.2919525888958203,1.0,1.0,0.35200386286817964,0.375,0.3333333333333333,0.3333333333333333,0.5,Typ,0.3333333333333333,TA,Attchd,Fin,0.32446043165467625,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,1.0,0.6,False,0.0
E,RL,0.24774067483164103,1.0,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,0.5555555555555556,0.4927536231884058,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,No,0.29320024953212726,1.0,1.0,0.3044422984065669,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.6666666666666666,Gd,Attchd,Unf,0.17266187050359713,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.0,True,0.0
G,RL,0.3356013817648906,1.0,Lvl,Inside,Crawfor,Norm,1Fam,2Story,0.6666666666666666,0.391304347826087,Gambrel,CompShg,MetalSd,0.6666666666666666,BrkTil,Gd,TA,No,0.39800374298190894,1.0,1.0,0.4215354901014003,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,Typ,0.6666666666666666,Gd,Detchd,Unf,0.20287769784172663,TA,TA,Y,1.0,0.0,WD,Normal,Level3,0.0,1.0,0.2,True,0.0
A,RL,0.42806797166684113,0.0,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,0.4444444444444444,0.8913043478260869,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,No,0.3087960074859638,1.0,1.0,0.15837759536455817,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Attchd,Unf,0.4143884892086331,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
A,RL,0.3035695593007432,1.0,Lvl,Inside,NWAmes,Norm,1Fam,1Story,0.4444444444444444,0.7318840579710145,Gable,CompShg,HdBoard,0.3333333333333333,CBlock,Gd,TA,No,0.36681222707423583,0.75,1.0,0.20376629647513278,0.375,0.3333333333333333,0.6666666666666666,0.25,Typ,0.3333333333333333,Fa,Attchd,Unf,0.3158273381294964,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.4,True,0.0
A,RL,0.2721658117868732,1.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.5555555555555556,0.6304347826086957,Hip,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,No,0.2694946974422957,1.0,1.0,0.12795750845002415,0.25,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.2158273381294964,Ex,Ex,Y,0.0,0.02903225806451613,WD,Normal,Level2,0.0,0.0,0.0,False,0.0
B,C (all),0.5827139816462542,1.0,Low,Inside,IDOTRR,Norm,1Fam,1Story,0.2222222222222222,0.45652173913043476,Gable,CompShg,MetalSd,0.0,CBlock,TA,TA,No,0.27885215221459764,0.5,1.0,0.13520038628681796,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Detchd,RFn,0.897841726618705,TA,TA,Y,0.0,0.03612903225806452,ConLD,Normal,Level1,0.0,0.0,0.0,True,0.0
K,RH,0.20363585610105028,0.0,HLS,Inside,Crawfor,Norm,Duplex,2Story,0.5555555555555556,0.5362318840579711,Gable,CompShg,MetalSd,0.3333333333333333,CBlock,Gd,TA,No,0.30536494073611975,0.5,0.0,0.3920811202317721,0.5,0.6666666666666666,0.3333333333333333,0.5,Typ,0.0,NoFireplace,Attchd,Unf,0.3539568345323741,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,1.0,0.2,False,0.0
E,RL,0.20586901147981437,1.0,Lvl,Inside,NAmes,Norm,1Fam,1.5Fin,0.4444444444444444,0.5652173913043478,Gable,CompShg,VinylSd,0.3333333333333333,CBlock,TA,TA,No,0.3767935121646912,0.75,1.0,0.3790439401255432,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Min,0.0,NoFireplace,Attchd,Unf,0.17266187050359713,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
O,RM,0.008130081300813009,1.0,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,0.4444444444444444,0.7101449275362319,Gable,CompShg,CemntBd,0.3333333333333333,CBlock,Gd,TA,Av,0.1965065502183406,1.0,1.0,0.07146306132303235,0.125,0.3333333333333333,1.0,0.08333333333333333,Typ,0.0,NoFireplace,NoGarage,NoGarage,0.0,NoGarage,NoGarage,Y,0.0,0.0,WD,Abnorml,Level1,0.0,0.0,0.2,False,0.0
F,RL,0.28176140130500016,1.0,Lvl,Inside,CollgCr,Norm,1Fam,2Story,0.7777777777777778,0.9420289855072463,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.40049906425452275,1.0,1.0,0.4430226943505553,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,RFn,0.4654676258992806,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,1.0,0.4,True,0.0
P,RL,0.33148400153529434,1.0,Lvl,Corner,OldTown,Norm,2fmCon,1.5Fin,0.4444444444444444,0.2028985507246377,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,Fa,No,0.2975670617592015,0.5,0.0,0.5021728633510382,0.375,0.6666666666666666,0.3333333333333333,0.6666666666666666,Mod,0.3333333333333333,Gd,Attchd,Unf,0.37410071942446044,TA,Fa,N,0.0,0.0,ConLD,Normal,Level2,0.0,1.0,0.2,True,0.0
F,FV,0.29669562790048504,1.0,Lvl,Inside,Somerst,Norm,1Fam,2Story,0.6666666666666666,0.9637681159420289,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.27011852776044915,0.75,1.0,0.3462095605987446,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.0,NoFireplace,Attchd,RFn,0.43381294964028777,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.4,True,0.0
F,RL,0.23814508531351408,1.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.5555555555555556,0.8840579710144928,Gable,CompShg,HdBoard,0.3333333333333333,PConc,Gd,TA,No,0.21896444167186524,0.75,1.0,0.2769193626267504,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.3333333333333333,TA,Attchd,Fin,0.24676258992805755,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
N,RM,0.023517917582609304,1.0,Lvl,Inside,MeadowV,Norm,Twnhs,2Story,0.3333333333333333,0.7318840579710145,Gable,CompShg,CemntBd,0.3333333333333333,CBlock,TA,TA,No,0.1703056768558952,0.5,1.0,0.18300338000965716,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,RFn,0.20575539568345325,TA,TA,Y,0.0,0.0,WD,Normal,Level1,0.0,1.0,0.2,True,0.0
F,RL,0.23800551310234133,0.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.5555555555555556,0.927536231884058,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,No,0.29725514660012475,1.0,1.0,0.3211009174311927,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,RFn,0.33093525179856115,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
P,RL,0.5042046128615792,1.0,Lvl,Corner,Crawfor,Norm,2fmCon,1Story,0.4444444444444444,0.5869565217391305,Hip,CompShg,MetalSd,0.3333333333333333,CBlock,TA,TA,Mn,0.36338116032439177,0.5,1.0,0.24191211974891358,0.25,0.3333333333333333,0.3333333333333333,0.25,Typ,0.6666666666666666,Gd,Attchd,Unf,0.2697841726618705,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,False,0.0
A,RL,0.22478104609372274,1.0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,0.4444444444444444,0.6811594202898551,Gable,CompShg,HdBoard,0.3333333333333333,CBlock,TA,TA,No,0.29787897691827825,1.0,1.0,0.14992757122163206,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,Unf,0.2776978417266187,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,False,0.0
F,RL,0.3018249066610838,0.0,Lvl,Inside,NoRidge,Norm,1Fam,2Story,0.6666666666666666,0.8913043478260869,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.3752339363693076,1.0,1.0,0.527764365041043,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,Typ,0.3333333333333333,TA,Attchd,RFn,0.518705035971223,TA,TA,Y,0.0,0.0,WD,Abnorml,Level3,1.0,1.0,0.4,True,0.0
E,RL,0.34718587529222933,1.0,Lvl,Inside,ClearCr,Norm,1Fam,1.5Fin,0.3333333333333333,0.6159420289855072,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,Av,0.34435433562071116,1.0,1.0,0.3510381458232738,0.625,0.3333333333333333,0.3333333333333333,0.5,Min,0.6666666666666666,TA,Attchd,Unf,0.218705035971223,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.2,True,0.0
E,RL,0.4100980494783489,1.0,Bnk,Inside,BrkSide,Norm,1Fam,1.5Fin,0.5555555555555556,0.3695652173913043,Gambrel,CompShg,Wd Sdng,0.3333333333333333,BrkTil,TA,TA,No,0.259825327510917,0.75,1.0,0.3655239014968614,0.5,0.3333333333333333,0.6666666666666666,0.5,Typ,0.3333333333333333,Gd,Detchd,Unf,0.26618705035971224,TA,TA,N,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.2,True,0.0
A,RL,0.3264594019330751,0.0,HLS,Inside,Timber,Norm,1Fam,1Story,0.7777777777777778,0.9710144927536232,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.5109170305676856,1.0,1.0,0.31675519072911634,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,Gd,Attchd,RFn,0.6258992805755396,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,0.0,0.2,True,0.0
A,RL,0.30137129697477233,1.0,Lvl,Corner,Edwards,Norm,1Fam,1Story,0.4444444444444444,0.6666666666666666,Hip,CompShg,MetalSd,0.3333333333333333,PConc,TA,TA,No,0.46350592638802246,1.0,1.0,0.27812650893288265,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.0,NoFireplace,Detchd,Fin,0.34532374100719426,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,False,0.0
G,RL,0.35364109005896927,0.0,HLS,Corner,Crawfor,Norm,1Fam,2Story,0.7777777777777778,0.41304347826086957,Gable,CompShg,BrkFace,0.3333333333333333,PConc,Gd,TA,No,0.24703680598877106,0.25,1.0,0.28561081603090294,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.6666666666666666,Gd,Detchd,Unf,0.28776978417266186,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.0,False,0.0
I,RL,0.32101608569733764,1.0,Lvl,FR,NAmes,Norm,1Fam,SLvl,0.4444444444444444,0.717391304347826,Gambrel,CompShg,MetalSd,0.3333333333333333,CBlock,TA,TA,Av,0.11603243917654397,0.5,1.0,0.187107677450507,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,BuiltIn,Unf,0.20719424460431654,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,1.0,0.2,True,0.0
K,RL,0.19815764681251963,1.0,Lvl,Inside,OldTown,Norm,Duplex,SFoyer,0.5555555555555556,0.782608695652174,Gable,CompShg,Plywood,0.3333333333333333,CBlock,TA,TA,No,0.32938240798502805,0.75,1.0,0.1743119266055046,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,Typ,0.0,NoFireplace,Detchd,Unf,0.4143884892086331,TA,TA,Y,1.0,0.03870967741935484,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
A,FV,0.21633692731777104,1.0,Lvl,Inside,Somerst,Norm,1Fam,1Story,0.6666666666666666,0.9565217391304348,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.3808484092326887,1.0,1.0,0.2141477547078706,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,RFn,0.28776978417266186,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.4,True,0.0
A,RL,0.26553613175616736,1.0,Lvl,Corner,NAmes,Norm,1Fam,1Story,0.5555555555555556,0.6304347826086957,Hip,CompShg,BrkFace,0.3333333333333333,CBlock,TA,TA,Mn,0.2043044291952589,1.0,1.0,0.20762916465475614,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Typ,0.3333333333333333,Fa,BuiltIn,Fin,0.3877697841726619,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
L,RL,0.17694267071426079,0.0,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,0.6666666666666666,0.9927536231884058,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Mn,0.42358078602620086,1.0,1.0,0.2472235634958957,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.3333333333333333,Gd,Attchd,RFn,0.34820143884892085,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,0.0,0.4,True,0.0
F,RL,0.22893331937611222,0.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.5555555555555556,0.9420289855072463,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.24422956955708047,1.0,1.0,0.28367938194109127,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,Fin,0.2827338129496403,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.6,True,0.0
F,RL,0.3407306605254894,0.0,Lvl,Inside,NridgHt,Norm,1Fam,2Story,0.7777777777777778,0.9710144927536232,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Mn,0.3384279475982533,1.0,1.0,0.3949782713664896,0.375,0.3333333333333333,1.0,0.5,Typ,0.3333333333333333,Gd,BuiltIn,Fin,0.541726618705036,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,1.0,0.4,True,0.0
B,RM,0.15297114344534005,1.0,Lvl,Inside,OldTown,Norm,1Fam,1Story,0.5555555555555556,0.42028985507246375,Hip,CompShg,Wd Sdng,0.3333333333333333,BrkTil,TA,TA,No,0.2535870243293824,1.0,1.0,0.11564461612747465,0.25,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.19424460431654678,Fa,Fa,N,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.0,True,0.0
A,RL,0.3924072717122021,0.0,Lvl,Corner,NWAmes,Norm,1Fam,1Story,0.5555555555555556,0.7898550724637681,Gable,CompShg,MetalSd,0.6666666666666666,CBlock,Gd,TA,No,0.44915782907049284,1.0,1.0,0.2670207629164655,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,Fin,0.3359712230215827,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,0.0,0.2,True,0.0
A,RL,0.41261034927945844,1.0,Lvl,Corner,Sawyer,Norm,1Fam,1Story,0.4444444444444444,0.6159420289855072,Gable,CompShg,Wd Sdng,0.3333333333333333,CBlock,TA,TA,No,0.3537117903930131,1.0,1.0,0.3546595847416707,0.375,0.3333333333333333,0.3333333333333333,0.5,Maj,0.3333333333333333,TA,Attchd,RFn,0.34820143884892085,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,0.0,0.4,False,0.0
A,RM,0.16399734812798772,1.0,Lvl,Inside,OldTown,Norm,1Fam,1Story,0.4444444444444444,0.6159420289855072,Hip,CompShg,BrkFace,0.3333333333333333,CBlock,TA,TA,No,0.2894572676232065,0.75,1.0,0.14340898116851764,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Attchd,Fin,0.20719424460431654,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.0,False,0.0
A,RL,0.5228723961059353,0.0,Lvl,Inside,CollgCr,Norm,1Fam,1Story,0.6666666666666666,0.9347826086956522,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.4407361197754211,1.0,1.0,0.26460647030420087,0.375,0.3333333333333333,0.6666666666666666,0.3333333333333333,Typ,0.0,NoFireplace,Attchd,RFn,0.4352517985611511,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
A,RL,0.42046128615792594,0.0,Lvl,Inside,Sawyer,Norm,1Fam,1Story,0.4444444444444444,0.7391304347826086,Hip,CompShg,HdBoard,0.3333333333333333,CBlock,TA,TA,No,0.2694946974422957,0.5,1.0,0.13520038628681796,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.3333333333333333,Fa,Attchd,Unf,0.31654676258992803,TA,TA,Y,1.0,0.0,WD,Normal,Level2,0.0,0.0,0.2,True,0.0
A,RL,0.20412435884015492,1.0,Lvl,Inside,NAmes,Norm,1Fam,1Story,0.4444444444444444,0.6884057971014492,Gable,CompShg,HdBoard,0.3333333333333333,CBlock,TA,TA,No,0.27822832189644414,0.5,1.0,0.13471752776436505,0.375,0.3333333333333333,0.3333333333333333,0.25,Typ,0.0,NoFireplace,Attchd,RFn,0.20719424460431654,TA,TA,Y,1.0,0.0,WD,Normal,Level2,1.0,0.0,0.0,False,0.0
F,RL,0.3886388220105377,0.0,Lvl,Inside,StoneBr,Norm,1Fam,2Story,0.7777777777777778,0.9710144927536232,Hip,CompShg,VinylSd,1.0,PConc,Ex,Gd,No,0.3849033063006862,1.0,1.0,0.5412844036697247,0.5,0.3333333333333333,1.0,0.6666666666666666,Typ,0.3333333333333333,Gd,BuiltIn,Fin,0.479136690647482,TA,TA,Y,0.0,0.0,New,Partial,Level4,1.0,1.0,0.4,True,0.0
L,RL,0.1264175302697233,1.0,Lvl,Inside,StoneBr,Norm,Twnhs,1Story,0.7777777777777778,0.9347826086956522,Gable,CompShg,CemntBd,0.6666666666666666,PConc,Ex,TA,Av,0.4968808484092327,1.0,1.0,0.30395943988411395,0.0,0.3333333333333333,1.0,0.25,Typ,0.3333333333333333,Gd,Attchd,Fin,0.4906474820143885,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,0.0,0.4,True,0.0
F,RL,0.34641822813077916,0.0,Lvl,CulDSac,SawyerW,Norm,1Fam,2Story,0.6666666666666666,0.8768115942028986,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.3368683718028696,1.0,1.0,0.4256397875422501,0.375,0.3333333333333333,0.6666666666666666,0.5833333333333334,Typ,0.3333333333333333,TA,Attchd,Unf,0.48776978417266187,TA,TA,Y,0.0,0.0,WD,Normal,Level3,0.0,1.0,0.6,True,0.0
A,RL,0.28682089396001254,0.0,HLS,Inside,Timber,Norm,1Fam,1Story,0.7777777777777778,0.9782608695652174,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Gd,0.5109170305676856,1.0,1.0,0.31675519072911634,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,Gd,Attchd,RFn,0.5755395683453237,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,0.0,0.4,True,0.0
N,FV,0.04693115600683904,1.0,Lvl,Inside,Somerst,Norm,Twnhs,2Story,0.7777777777777778,0.9202898550724637,Gable,CompShg,MetalSd,0.6666666666666666,PConc,Gd,TA,No,0.24204616344354335,1.0,1.0,0.2672621921776919,0.25,0.3333333333333333,0.6666666666666666,0.25,Typ,0.0,NoFireplace,Detchd,Unf,0.3539568345323741,TA,TA,Y,0.0,0.0,WD,Normal,Level2,1.0,1.0,0.4,True,0.0
A,RL,0.4636239924631006,0.0,Lvl,Inside,Somerst,Norm,1Fam,1Story,0.8888888888888888,0.9855072463768116,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.4672489082969432,1.0,1.0,0.2829550941574119,0.25,0.3333333333333333,1.0,0.3333333333333333,Typ,0.3333333333333333,Gd,Attchd,Fin,0.42589928057553955,TA,TA,Y,0.0,0.0,New,Partial,Level3,1.0,0.0,0.2,True,0.0
F,RL,0.2280958861090757,0.0,Lvl,Inside,Gilbert,Norm,1Fam,2Story,0.5555555555555556,0.8768115942028986,Gable,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,No,0.24922021210230816,0.75,1.0,0.29864799613713183,0.375,0.3333333333333333,0.3333333333333333,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,RFn,0.2733812949640288,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
F,RL,0.3716807983530479,1.0,Lvl,Inside,NWAmes,Pos,1Fam,2Story,0.6666666666666666,0.7608695652173914,Mansard,WdShake,WdShing,0.3333333333333333,CBlock,Gd,TA,No,0.2520274485339988,0.5,1.0,0.39473684210526316,0.375,0.3333333333333333,0.3333333333333333,0.5,Typ,0.3333333333333333,Gd,Attchd,RFn,0.3841726618705036,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,1.0,0.4,True,0.0
A,RL,0.34711608918664294,0.0,Lvl,Corner,CollgCr,Norm,1Fam,1Story,0.8888888888888888,0.9420289855072463,Hip,CompShg,VinylSd,0.6666666666666666,PConc,Gd,TA,Av,0.5071740486587648,1.0,1.0,0.3220666344760985,0.375,0.3333333333333333,0.6666666666666666,0.4166666666666667,Typ,0.3333333333333333,TA,Attchd,Fin,0.5050359712230216,TA,TA,Y,0.0,0.0,WD,Normal,Level3,1.0,0.0,0.4,True,0.0
A,RL,0.4492480547123068,1.0,Bnk,Corner,Sawyer,Norm,1Fam,1Story,0.4444444444444444,0.6086956521739131,Gable,CompShg,CemntBd,0.3333333333333333,CBlock,TA,TA,No,0.3705552089831566,0.75,1.0,0.2662964751327861,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,Min,0.3333333333333333,TA,Detchd,Unf,0.4143884892086331,TA,TA,Y,0.0,0.0,WD,Normal,Level2,0.0,0.0,0.4,True,0.0
F,RL,0.4012003210160857,0.0,HLS,Inside,ClearCr,Feedr,1Fam,2Story,0.5555555555555556,0.9057971014492754,Gable,CompShg,VinylSd,0.3333333333333333,PConc,Gd,TA,Gd,0.19213973799126638,0.75,1.0,0.32689521970062774,0.5,0.3333333333333333,0.6666666666666666,0.5,Typ,0.0,NoFireplace,Attchd,RFn,0.43381294964028777,TA,TA,Y,0.0,0.025806451612903226,WD,Normal,Level3,0.0,1.0,0.6,True,0.0
